reviewerID,asin,Make,title,reviewerName,helpful,reviewText,overall,summary,reviewDate
A1LI1VSDR2L4XL,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Andrew Fiebert,"[1,3]","The first thing I think of is WOW. I own one of the first revisions from 2006 and with all of its ""issues"" it has held its own against the test of time.  It is still so powerful I can't imagine ever needing to buy another laptop, I mean I can play windows games in parallels on it while browsing the web in OSX with out even a hiccup. The killer thing is my MBP is well over a year old, now the new MBP's have better battery life, run cooler, are more powerful and have better back lit displays to say the least. Buy this!",5,The last laptop you will need to buy,11/24/2007
A1JRZWXAFCR6Z2,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Anh Thu Vo,"[2,3]","My first Apple was an Apple IIe, followed by accounts on VAX servers and a Mac II back in 1990.  Since then, I have been using Windows machines (ThinkPad, Dell, Toshiba) for work and personal use.  I bought this laptop for the usual reasons:  OS/X, Unix, and the well thought-out design features (aluminum cases, backlit keyboard, magsafe power adaper, etc.).  But I was not expected to be so completely seduced by the overall form factor nor its performance.  On my work Dell laptop, it takes a couple of minutes to boot up and log into Windows.  With the MacBook Pro, it took consistently less than 30 seconds.  The laptop fits into my existing Tumi cases and is/feels a lot lighter and sturdier than the Dell 610.Overall, a very happy customer.  Now if only Apple would release the JDK in a more timely manner! :)",5,Great laptop...,10/28/2007
A2WEKE1LIKG5FP,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Annie,"[0,0]","This is my first Mac and it's great.  I've been a Windows users.  It takes a couple of weeks to get used the command key and the layout of the keyboard but it's the best machine I've had.  It starts up and shuts down very quickly.  It's look great.  It's light and thin.  Leopard is great.  With the purchase of Parallels, I've loaded XP onto the machine and have Windows and Office available whenever needed.",5,Love it!,04/12/2008
A2PGXKA1H8IXFB,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Anthony Santolla,"[3,4]","Just retired and bought the 15"" 2.4 Macbook Pro w/the 30"" Apple Cinema Display and now I'm done. Put a fork in me. Initially I purchased this for my photo work but for the last month I've been having a ball just playing a cruising the net. Expensive yes but now it's my time (anyway that was the close I used on my wife).90% of the time I use he Macbook as a desktop and it just screams. Elegant, beautiful and looks great in my studio (I can call my den a studio after what I paid for this toy)Now, if I can use that same close on my wife for a BMW motorcyle.......",5,cook'in,09/18/2007
AWC8CTW8N2XVE,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",AWGamer11,"[2,2]","Coming from many PCs in my life, I have to say I couldn't be more pleased with the Macbook PRO. The LCD is sparkling clear, the keyboard is strong and quiet, the speakers are decent, clear (but a bit underpowered) and the software is great. Go check out Apples website before buying and look at the included ""iLife"" products. It is truly amazing that this software is INCLUDED with mac! Also check into student/education or other discount programs to see if you qualify. I would advise a 3 year warranty to be safe, laptops have issues more often than desktops according to most! Also, grab a bluetooth mouse, and a cover/case on the way out and youll be all set!Enjoy the quality!",5,Super Impressed with Macbook PRO,02/23/2008
ASE8VDX0ANO1Z,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Ayinde Smith,"[4,10]","Its an Apple, I expected to give it 5 starts but this has been my most buggy software wise mac since OS9, maybe they are spending too much time on the stupid iPhone, but the current version of the OS has all my internet appps going wacky, and I get Kernel Panics every fricking week. The new LED LCD is very bright, the Battery life is better than older MBPs and its bloody fast and thats with the 2GB of 667 RAM, I wonder what it will do with 4GB of 800 RAM. I m just sorry I could not wait till October to get it with the new OS.",4,Good Product,07/11/2007
A1UVYDMDY3GQYV,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","banker ""banker""","[1,5]","Lack of written material makes it difficult for users who are accustomed to Windows to start off.  The Boot Camp Assistant that is supposed to be able to install and run Windows has obvious flaws that users - and some Apple resellers - haven't so far been able to solve.The notebook itself is well designed and well made, with excellent graphics.",4,Apple MacBook Pro,12/24/2007
A2VWOAPBQNZA8F,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","bb ""bb""","[0,0]","Works well.  A good value compared to the latest generation. Speed is not an issue- it flies. iLife software very good.  It kills me to go to work and have to use an XP Dell. Get a few Mac for dummies books if you are switching, also liked Jim Heid's iLife book a lot. If you need additional ram, other world computing very affordable. Timemachine back up very impressive. No runs, drips or errors X4 mos now. Very stable machine.",5,Nice Machine,05/09/2008
AJHUMO78LV85S,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Broomstraw,"[3,3]","This is certainly Apple's premier effort so far.  It is compact, yet with a screen just enough longer than the G4 laptop to make a significant difference.  Memory and hard drive space are ample for most users and can be increased at need.  Add a Cinema Display and you've got the virtual equivalent of a desktop, with portability. I've encountered a glitch or two, but Apple's 90 day extendable phone service has been instantaneous and has solved every problem so far. Get's top rating.",5,A great piece of work,05/14/2008
A1T6E88UDILVPA,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",buxton,"[21,21]","I bought this laptop on the 2nd day after it release.  I am happy user until now although it cost more than other PC laptop. But there are many advantages that makes Macbook Pro be the top machine today.Pro:Fast Speed - I am a photoshop user. This machine runs very fast. Almost as good as the mac pro. I run WindowXP and OS X at the same time, very smooth. Some people complaint heat of the old MBP, I haven't experience heat problem at all.  I believe Apple fix the problem in this new MBP.Beautiful screen - I have the Matte screen, very bright, nice color. Very good view angle.Operating SystemOS X - very stable and user friendly. Can't wait for the Leopard release.Battery lifelast upto 5-6 hours depends on how you used it. For movies, expect 3 -4 hours.Parallels supportI didn't miss the Window at all. SupportXP/Vista. Window Xp runs even faster and stable on MBP than the PC.Slim design, weightOnly 5.3lbs, lighter than another 15.4 laptop.Web cam, bluetooth, Isync, build in Mic. Apple just make very thing user friendly, they know what user looking for.At the end, I Iike the touch of the keyboard.Con: Pricey. But worth every penny",5,Best laptop in the market. Finally a trouble free  machine that i like to use it everyday.,06/29/2007
A19NN3CZMRF0TE,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Cesar Leon ""sing while you may""","[5,5]","perfect size , two or more os in one machine, you can forget the horrible and terrible vista. tiger is stable, beautiful, and when you need windows (i just only use it for games): just use bootcamp",5,best notebook,08/26/2007
A3IFY8P0F02GK3,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",B. Mayes,"[5,5]","This is a wonderful notebook.  The attention to detail is amazing, for example, the keyboard automatically illuminates itself in dimly lit areas.  The single button mouse and trackpad can double as a two button mouse:  place 2 fingers on the trackpad and click the button and it's a right-click.  Place 2 fingers down and slide them up or down scrolls the page.It has been good for running games.  I have the 128MB video card in mine and seems to handle C&C; Generals and Half-Life2 with ease (via my boot camp partition running Windows).  I have even run C&C; Generals via a virtual machine, and it was certainly playable (though I had to turn some of the settings down to medium instead of high).  I haven't tried any other games at this point.  No doubt the 256MB model should handle things even better.Installing Windows via boot camp is a snap, and then installing some virtual machine software allows you have to Windows whenever you need it.  Run it side by side with OS X, or reboot into Windows natively.The worst part about this notebook is battery power.  With everything turned on and the screen brightness on high, the battery will only last 1.5, maybe 2 hours.  This isn't good for using on plane rides longer that that.  However, I was able to watch 2 movies in a row (approximately 4 hours) and still have some life left.  I accomplished this by ripping the movies to my hard drive (doing so saves power since it doesn't have to spin a DVD in the drive constantly during playback), disabling the wireless card, and lowering the brightness as low as possible.  Unfortunately I can't seem to control screen brightness when booting directly to Windows, so the battery life is much worse when running Windows.Apple just released a battery update in early October 2007.  It appears the battery life is better (I can now get about 3.5 hours with the brightness at about 50-60% when simply checking email, browsing the web etc.).  I'm very pleased with that update!There is very little learning curve if this is your first time using a Mac.  It's rock solid (in fact, the only application that seems to crash on me is MS Office), and rarely requires software updates (unlike Windows).  Though not many viruses affect Macs, some still do and there is anti-virus software available for Macs.If you're considering this but not sure, just take the plunge.  You won't be disappointed.",5,Simply amazing,10/06/2007
A3BACYSC6I07AL,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Christian N. Martirano ""Designsounds.com""","[1,1]","Apple MacBook Pro MA897LL/A 17"" Notebook PC (2.4 GHz Intel Core 2 Duo, 2 GB RAM, 160 GB Hard Drive, DVD/CD SuperDrive)I have owned PC towers, desktop and laptops. I have owne Mac towers, desktops and laptops and for my money and needs, this laptop does it all. I am running OS X 10.4.11 and WIN XP Pro both on the same hardware. I am a musician and sound designer and this machine is FAST and stable. Great upgrade from my 17"" Powerbook G4 1.67 GHz machine. The Intel platform runs true Unix and the Rosetta emulation mode is good as well (a little slow but hey, it works).",5,Best Laptop on the Planet,11/21/2007
AZ4NX19LRFNDT,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Crikee,"[14,15]","Got the Macbook Pro yesterday and I'm very impressed with the craftsmanship and attention to detail. The unit does get a bit hot like any laptop and the  sleek exterior needs getting used to especially when you are trying to pick it up from your desk.Installed VMware Fusion and Windows XP and I have to say it ran without a glitch. It is actually easier and faster to install XP in Fusion than to reinstall my Toshiba laptop with XP preinstalled.My only gripe is the unit I got had Tiger 10.4 installed and not Leopard. I called Amazon and they kept referring to the description and insisted I  got what was described. This item has been around since June 2007 and I don't think they have updated the description. Based on the Amazon's description, it has 10.4 Tiger and iLife 06 among other things. I got 10.4 Tiger with iLife 08.According to Apple, they have not shipped MacBooks with Tiger for more than 30 days. To their credit, they offered to take back the unit even though I had opened it.If you have been monitoring this item for quite sometime, you will notice that this item gets a Sales Rank of 2 to 3. Within a 2 month period, I have seen Amazon put - ""Hurry, 1 left in stock - more on the way."" If that is so, then there is no possibility of old stocks in the warehouse. Makes me wonder if that is just a marketing gimmick.If you accept the excuse of Amazon that it was sold as described, then be prepared to get old inventory and wait a week to get the Leopard upgrade from Apple for $10.00 more.",4,Love the Mac but Amazon Ships Old Inventory,12/05/2007
AXFTL2ID9Y2RY,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Curtis,"[4,5]","This is the best computer I have ever owned.  Before purchasing this laptop I was concerned about migrating my photos, email, documents etc. from my old Windows machine, but to my surprise, after using the easy setup wizard that automatically found my Linksys wireless router and my home network, I was able to access my old PC and copy all my files over the network. After the easy setup I found I really enjoy using the Leopard OS.  It is a very intuitive and user friendly interface.  The laptop itself is well designed and very responsive. The keyboard is without a doubt the best laptop keyboard I have ever used.",5,Best Laptop I've Ever Owned,12/08/2007
A1S4R6CZB4566C,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",D. Burbank,"[9,10]","I have been using Macs since the beginning. This MacBook Pro is everything I had hoped for. Generally, I buy my Macs directly from Apple as I usually require build-to-order specs. This stock MacBook Pro with  the 2.4 GHz Intel Core 2 Duo processor, 2 GB RAM, 160 GB Hard Drive, DVD/CD SuperDrive really had all I needed. I'll admit I did question whether to spec out the 7200 RPM drive from Apple vs. the 5400 RPM drive provided in this Amazon version but the ability to have the computer the next day with Amazon Prime pushed me over the edge. The 5400 RPM drive is fast enough and I have no regrets. The $150 rebate is a bonus too! This computer is highly recommended. (This MacBook Pro was obviously factory fresh and factory sealed too!)",5,"Fantastic, Solid, Fast, Excellent!",09/22/2007
A14FO5SUI5W0Q6,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Deshleman ""Dave""","[6,8]","Its funny how we as consumers don't hesitate to buy something inexpensive, like overpriced Starbucks coffee every day (which really adds up), but when it comes to a $2000 investment, like this laptop, we hesitate.  Well, don't. I can tell you this computer is worth it.  I was hesitant at first to make the purchase, wondering if I really needed it, but it is an investment that is and will continue to pay off, not just for college, but for life in general.  Computers, and especially laptops, are becoming cache's of personal life. What better way to trust our computing experience and organize our digital life, than to a good computer. You pay for what you get, and Mac's are the best.So if you want a laptop that is powerful (it's my all in one solution), simple to use, great battery life (a good solid 4 hours), reliable and secure, brilliant hi resolution screen, this is what you should go for.FYI, I'm a college student who used to be a Windows power user, and now that I use Mac, I don't have to worry about spyware and virus's anymore.  Such a relief.  There is no other laptop I'd go with.",5,Top Notch and Worth Every Dime,12/22/2007
A3LICZ2JOBQ2C0,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Dorothy Taube,"[1,2]","My grandson likes his apple  macbook  pro laptop a great deal,but it would be nice to get the promised rebate!!All paper work was acknowledged,but no check as yet!!",5,gift for grandson,11/25/2008
A34WP79GL0ON2J,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Dr. Hall T. Sprague,"[2,3]","The MacBook is totally delicious in design, and every aspect of its performance that I have explored is working perfectly. I bought a wireless mouse (from Amazon -- works great) because I found the trackpad to be difficult, but Mac friends tell me that was true for them, too, at the first trials, and then they got used to it. I'll keep using both, to work up my trackpad skills while I'm working quickly with the mouse.",5,"After a couple weeks, super.",02/08/2008
A11V12LZOFRU1,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",D. Walker,"[2,2]",I have been a PC user for decades.  My kids finally convinced me to go over to the dark side and try a mac.  I am not sorry I did it.  And this is a great model.,5,great computer,09/26/2007
A3PAWCBVK9O7GR,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Frank,"[3,4]",The keyboard on the Macbook pro MA895LL/A is terrible. It lacks proper response. You'll find yourself having to go back and fix what you just typed if you are a fast touch typer. My version also had terrible light bleeding. Its a shame really because every thing else about the computer was really good.,2,Bad Keyboard and bad screen,05/05/2008
A2YHXGPCTENZY3,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","gadgetmaster ""gadgetmaster""","[7,13]","Edges surrounding keyboard are sharp and dig into wrists.  Seems like Apple forgot why the original toilet seat iBook was so cool.  Sandpaper can ease the edges, but taking wood working tools to a $3,000 laptop shouldn't be required.",3,"great on desk, painful in lap",11/04/2007
AXJ49HATT2AI9,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",E. Mueller,"[2,3]","my macbook pro has made difficult things on windows into simple tasks, i don't know what i'd do without it",5,d0o0o0o0o0o0od,01/27/2008
A1F50KG7O9A0JD,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",C. Franz,"[98,102]","My previous (non-Windows) laptop was a trusty 12"" G4 (""titanium""). I loved it, as it was (and still is) of an almost perfect size, and capable to do almost everything I needed to do on the road. But it *was* getting old, and when Apple came out with the slightly speedbumped MacBook Pro (a name I still don't like), I ordered it. I'm reviewing the 15"", 2.4 GHz, 2 GB, 200 GB hard drive version.The first thing that strikes you is how thin it is. My good old G4 was already slim, and the envy of almost every other passenger next to me. However, due to the increased screen size, the new MacBook Pro seems even slimmer (it actually *is* slightly slimmer than the G4 in case you wonder). What is really impressive is that the 12"" G4 weights nearly the same as the much larger (and newer) 15"" - that's progress! And the 12"" G4 is a lot lighter than my Wintel laptop.The next thing you notice is when you turn it on: the screen's brightness. I've purchased the matte screen, as I'm not really fond of glossy screens (reflections). Still, the (now LED backlit) screen is astonishingly bright, and bright enough to use outdoors on almost any occasion (except in direct sunlight on a sunny summer day). Contrast is good (even exceptional compared to my G4). The screen's resolution (1440x900) is great, and more than enough for most presentation, spreadsheet and word processing work. Since it's 16:9 aspect ratio, it is also great for most image processing (lots of space for your palettes). It is less well suited for coding, as it is not wide enough for two 'real' code windows side by side. Then again, the MacBook Pro comes with a graphics card that can drive an external (additional) 21"" monitor without breaking a sweat, and that *is* enough for most coding needs. I should note that Apple chose to make the video connector DVI (luckily a standard connector this time, unlike in my G4, where it is a proprietary connector), and omits a standard 'VGA' style connector. This means that, if you plan on giving a presentation, you should always bring along the DVI to VGA adapter (that Apple thankfully includes in the box).What I really enjoy about the MacBook Pro is it's selection interfaces. I have rather large amounts of data that I have to move in and out of it (from our production machines that do most of the heavy lifting), and having a FireWire 800 port is a godsend. Using Firewire networking, I can move gigabytes in minutes (limited, it seems, more by the laptop's hard drive than bandwidth). In addition to that, it sports a USB 2.0 (for connecting all those Wintel things, plus iPods), a FireWire 400 port (can be used with older Macs, and many HandyCams), and 802.11 (""Airport"") connectivity (b/g/n). Since the 'n' part of the 802.11 is not yet officially ratified, there aren't many hotspots that support it (unless you are lucky enough to be close to a new Apple Basestation).Sadly, it does not have a slot for memory cards (CF, SD, whatever), but since readers are really cheap today, that's not an issue. On the upside, it also comes with self-sensing Gigabit Ethernet, wich is something that is really important when you want to quickly connect the laptop to a wired high-speed network.The MacBook Pro also comes with a front-loading trayless DVD (DL) writer. It's not really fast, but it integrates nicely into the laptop, and is decidedly much, much cooler than those flimsy contraptions that I see sliding out of so many other laptops (my Dell included). I know that there are faster writers, but then again, if I want to write large amounts of data, I usually transfer them to a big box that can write at four times the speed.Temperature-wise the MacBook Pro shares the same problem as most recent laptops: it gets uncomfortably warm for something that is supposedly be used on your lap. I didn't get burned, but did not enjoy the sensation either. So, whenever possible, use a surface you can put it on instead of using it directly on your lap. Speaking of using it - the keyboard is very similar to the one built into my G4. It's OK, but nothing much to write home about (sorry, couldn't resist that pun). The keys are, however, backlit, which is a definite improvement (and looks really, really great). I still have mimxed feelings with regard to the trackpad. It supports the 'two-finger clicks' to simulate a two-button mouse and to implement scrolling, but I havn't much used it, opting for a small two-button mouse instead (purchased separately, and not from Apple).There are some other things that come with the MacBook, most notably the built-in iSight (which can't be physically disabled short of voiding your warranty), and a tiny remote. I don't plan to use either. Looking for some freebies on the disk, I discovered that Apple, too, had succumbed to pre-installing demo versions of (thankfully few) applications: MS Office, Aperture and iWork (Keynote and Pages). Freebies are Comic Life, iLife (iMovie, iTunes, iDVD, iWeb, Garageband), and Omni Outliner.It took me roughly 2 hours to completely configure the new laptop the way I wanted it (most of the time taken up by installing Parallels (with Windows XP taking 45 minutes), Final Cut Studio, XCode, Office, Aperture, Freeway, and iWork). I did not take advantage of the 'transfer from other Mac' feature (which I know to work well), because I wanted a freshly set up Mac. Still, compared to the time it took me to install and configure my last (Wintel) laptop, that is next to nothing. Network and Internet setup was a snap, and didn't require much more beyond adding it to our Firewall's 'good guy' list. I then took it on a road trip over the week-end.I'm happy to say that it passed the trip-test easily. The 'mag-safe' power adapter is definitely more than just a gadget, but also definitely less than revolutionary. It came off twice during the week-end, but both times a normal power adapter would not have snapped. The second time it came off I only noticed because the screen dimmed immediately (to conserve power, as per energy settings).I never worked with it off the normal power for longer than two hours, so I don't know how realistic Apple's figures are. The battery pack does come with one of those cool green LED charge meters, and after two hours they indicated about 50% charge left (as did the on-screen meter). Working with the MacBook Pro was always good, with all applications being very responsive (except, of course MS Office, as my version is not Universal. It was responsive enough for serious work, though). The wireless antenna seems slightly more sensitive than that from my old G4, but still can't hold a candle against reception in most PC laptops with low-cost (and sometimes drop-dead ugly) WiFi adapters. This may be caused by the metallic casing. BlueTooth reception, on the other hand, is good, and proved no problem with any of the bluetooth devices I tried (well -- I only have two: my phone, and my car).All in all I'm very happy with my new laptop, prefer it immensely over my Windows-based laptop (which, now that I have an Intel-based Mac, I can safely store in the attic and return it for the regular company-sponsored upgrades), and only feel slightly guilty of purchasing over my old (but still working) G4. The screen size and brightness, the connectivity, and the incredible slickness of the form factor make this a great laptop. It's really a hot laptop. The only downside is that it is also literally a hot laptop, but not more than my Windows-based laptop from Dell. I wholeheartedly recommend it to anyone looking for a slick, high-end laptop.",5,"Great product, only tiny flaws",06/25/2007
A2Q9KUB0IW7HK1,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",G. L. de Lomnitz,"[1,1]","I knew what I was going to purchase.  The information was given with the product so I had no doubts about what I was purchasing.  It is an excellent computer, fast and with a very nice design.  It comes with just the right amount of ram and disk space so one doesn't have to think about add ons when buying this product. It has a nice size screen, not to big or small so that one can use it for just about any application.  I am very happy with my purchase.",5,very good,11/24/2007
A2DXPT8Y3LB8OL,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Greg Lovick ""Lapster""","[1,1]","I was very pleased with amazon's ordering, service and delivery. The laptop seems to be everything I expected. I really like the fact that you can use 2 finger scrolling on the touchpad, makes it easy to get around. Buy one before December and you get FREE Leopard System 10.5 from the Apple website, just pay handling and tax (10.87). I'm still debating whether to get applecare. For the price of the computer I'm thinking I will. Had bad luck with my iMac 17"" that was just 1.5 years old. Screen lines and motherboard. Hope this review helps.",5,lapster,10/30/2007
ATYPZNJ7MBAZV,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",GM,"[1,3]","Pros: Build quality is impeccable. Excellent screen. OS never crashes! Fully integrated bash terminal is great---it provides seamless connectivity to other linux-based systems. Magnetic power cable connection works fantastic. Fewer viruses are written for Macs.Cons: Mostly about OS X and user interface. Hard to get used for long-time Windows users. Even after getting used to it, it lacks some important features Windows provides by default.  File manager (Finder) is poorly designed--moving files around is a big pain. Lack of home/end/insert/delete buttons on the keyboard is a big minus. Clicking the touchpad requires quite a bit of force. Choosing large areas of text via touchpad is not easy (you need to push the hard touchpad and move your finger for pages!).  IMO, ""minimize all"" in Windows works much better than expose.In principle, one can install Windows on a Mac. However, Mac laptops are designed to work with OS X (e.g. there's no 2nd, 3rd buttons on the touchpad, and no trackball for scrolling, no home/end/insert/delete buttons etc). Running windows on a Mac has its own inconveniences and it's not preferable by design.Verdict: For me, the laptop would be exceptional if it were designed to run Windows. If you're happy with OS X, this is still the best laptop around.",4,Review of a long-time Windows user,03/01/2010
A29FXD4BM20WWY,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Gyong,"[4,4]","I have just returned the second MBP for defects. First one had couple of keys on keyboard with some scratches and super drive was some what loud. the  second one had some issue with mouse cursor freezing up. especially when I'm using photoshop to zoom in and out (or other quick key function), it would freeze and lose control over what I wanted to do.I should have kept the first one if I had know that second one would have more serious issue. anyways, what I have learned is that Apple do not have the best QA and bit disappointed. I'm now without a laptop until Amazon send me a replacement. Hopefully next one will be a decent one.",2,It seems like Apple has some QA issues,05/17/2008
A2UYKOLLI1PPA6,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",James Fruchterman,"[7,13]","Love it.  Only problem, Amazon is shipping MacBook Pros with the old 10.4 version of OS-X, and Apple is shipping 10.5, Leopard.  Amazon will charge you $109 to upgrade to Leopard.",4,Comes with old OS/Apple will charge $100+ to get Leopard,12/24/2007
A1MXW8ID78HM8U,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Grey W. Satterfield Jr.,"[2,2]","I got a 2.4Ghz MacBook Pro 17 inch this week and it's been a pleasure so far.  It replaces a 5 year old PowerBook G4 17 inch, which I loved.  I bought this one in order to be able to run Windows apps, not just apps for OS X.  Boot Camp works splendidly and my copy of Windows XP that runs in that partition is stable and fast.Configuration was pure pleasure.  OS X 10.5.2 came preinstalled.  With the included Migration Assistant I was able to move an image of my old PowerBook to the new MacBook Pro via FireWire 800 -- all automatically.  It was slick.  When the job was done, all of my programs and data were on the computer and everything looked just as it had on the old one.About the only configuration hangup I had was that I had to find and rerun the driver installation program for my Oki C5300 network color laser printer in order to install the printer on the new box.  But once I did, setting up the printer was easy.  All in all this was the easiest time I have ever had configurating a new computer -- by a bunch.Those of you who are current pre-G5 PowerPC Mac owners should not be put off by having to run your old PowerPC apps on a new Mac box with an Intel chip.  Apple's Rosetta program, which is built into OS X for the purpose, runs PowerPC apps fast and seamlessly.  I am running Microsoft Office X for OS X, which I bought for my old PowerBook and all of its programs thbat I use, Word, Excell, and Entourage, seem to run at least as fast on the new computer as they did on the old one.I decided to buy the 2.4Ghz model because it was on closeout, plus Amazon offered a $150 check to those who bought one.  What's not to like?",5,A Great Laptop!,03/29/2008
